ShopID,AccountName,BillingCity,BillingZip,Website,HasWebsite,DirectOrdering,Note
44926.0,Rutland House of Pizza - 44926,Rutland,15430,https://rutlandpizza.com/,True,True,
54340.0,Sammy's Pizza & Fried Chicken - 54340,Brighton,2135,http://sammyspizzabrighton.com/,True,True,
nan,Semolina Kitchen & Bar,Medford,2155,http://semolinakitchen.com/,True,True,
nan,Shannon's Pizza,West Boylston,1583,https://online.skytab.com/bc6f5eac44c0f9b738befc17cc90a6ec,True,True,
nan,Shirley Sub Shoppe,Shirley,1464,https://shirleysub.com/,True,True,
nan,Si Cara,Cambridge,2139,https://www.sicarapizza.com/,True,True,
100954.0,Silk Global Cuisine - 100954,Framingham,1701,,False,False,No website
nan,Silver Palate Pizza,Westford,1886,http://www.silverpalatepizza.com/,True,True,
17407.0,Skampa - 17407,Cambridge,2141,http://www.skampamenu.com/?utm_source=gbp,True,True,
32407.0,Slater's - 32407,Bolton,1740,https://www.eatatslaters.com/,True,True,
nan,Sophia's Pizzeria,Townsend,1469,https://www.sophiaspizzeriatownsendma.com/,True,True,
nan,Sorrento's Brick Oven Pizzeria,Acton,1720,https://sorrentospizzeria.com/,True,True,
37609.0,Sorrento's Pizzeria - 37609,Harvard,1451,http://www.sorrentospizzeria.com/,True,True,
52164.0,Source Restaurants - 52164,Cambridge,2138,http://sourcerestaurants.com/,True,True,
41336.0,Southborough House of Pizza - 41336,Southborough,1772,http://southborough-pizza.com/,True,True,
nan,Southborough Pizza,Southborough,1772,http://southborough-pizza.com/,True,True,
nan,Spruce Street Tavern,Clinton,1510,http://www.sprucestreettavern.com/,True,True,
111412.0,Square Manufacturing - 111412,Natick,1760,http://squaremfg.co/,True,True,
110705.0,Stefanos' House of Pizza - 110705,Westminster,1473,https://stefanospizzas.com/,True,True,
nan,Stella's Pizza,Watertown,2472,http://stellaspizza.com/,True,True,
106042.0,Sterling Village Pizza & More - 106042,Sterling,1564,https://www.sterlingvillagepizza.com/,True,True,
nan,Steve's House Of Pizza,Bedford,1730,http://stevespizzabedford.com/,True,True,
41606.0,Steve's Pizza - 41606,West Boylston,1583,,False,False,No website
nan,STOKED PIZZA,BROOKLINE,02446-2201,http://www.stokedpizzaco.com/,True,True,
nan,Stoked Pizza Company,Cambridge,2138,http://www.stokedpizzaco.com/,True,True,
15251.0,Stone L'Oven Pizza Co - 15251,Newton,2468,https://stonelovennewton.com/,True,True,
58104.0,Stow House Of Pizza - 58104,Stow,1775,http://stowhouseofpizza.com/,True,True,
50826.0,Street Kitchen - 50826,Marlborough,1752,http://www.streetkitchenonline.com/,True,True,
58103.0,Sudbury Pizza Place - 58103,Sudbury,1776,http://sudburypizza.net/en,True,True,
110998.0,Super Dough Pizza - 110998,Newton,2464,https://superdoughpizzaco.com/,True,True,
nan,Sweet Tomatoes Neapolitan Pizza,Newton Center,2459,http://www.sweettomatoespizza.com/,True,True,
12385.0,T Anthony Pizzeria - 12385,Boston,2215,http://www.tanthonypizzeria.com/,True,True,
101444.0,T. C. Lando's Sub & Pizzeria - 101444,Clinton,1510,https://tclandos.com/,True,True,
101725.0,T.C Lando's Sub & Pizzeria - 101725,Leominster,1453,https://tclandos.com/,True,True,
nan,Table Top Pizza,Holliston,1746,http://hollistonpizza.com/,True,True,
11636.0,Tango Pizza - 11636,Framingham,1702,http://www.tangopizzas.com/,True,True,
12073.0,Tara Restaurant Pizza & More - 12073,Waltham,2453,http://taramenu.com/?utm_source=gbp,True,True,
nan,Tarboosh Pizza and Mediterranean Grill,Allston,2134,http://www.tarbooshboston.com/,True,True,
101723.0,TC Lando's Subs & Pizzeria - 101723,Hudson,1749,https://tclandos.com/,True,True,
nan,Tenderoni's,Boston,2215,http://www.tenderonis.com/,True,True,
110859.0,The Brookline Pizza Spa - 110859,Brookline,2445,http://thebrooklinepizzaspa.com/,True,True,
nan,The Cottage,Ayer,1432,http://www.cottageayer.com/,True,True,
nan,The Ford Tavern,Medford,2155,https://www.thefordtavern.com/,True,True,
12155.0,The Original Ronny's Place - 12155,Medford,2155,http://www.theoriginalronnysplace.com/?utm_source=gbp,True,True,
12178.0,The Plum Tomato - 12178,Marlborough,1752,http://myplumtomato.com/,True,True,
17771.0,The Sub Way & Pizza - 17771,Framingham,1702,https://www.thesubwayandpizzaonline.com/,True,True,
nan,Theo's House Of Pizza,Natick,1760,https://www.theospizzanatick.com/,True,True,
110868.0,Theo's Pizza - 110868,Belmont,2478,https://theospizzaonline.com/,True,True,
1613.0,Theo's Pizzeria and Grille - 1613,Weston,2493,https://www.theospizzagrillmenu.com/,True,True,
nan,Tom's Pizza & Sandwich Shop,Auburndale,2466,http://www.toms-pizza.com/,True,True,
39214.0,Tomatoes Pizzeria - 39214,Leominster,1453,https://tomatoespizzeria-mainst-leominster-ma.securebrygid.com/zgrid/themes/13113/mobile/intro/index.jsp,True,True,
37055.0,Tool Town Pizza - 37055,Athol,1331,https://tooltown-pizza.com/?y_source=1_MjAxNTc2MTE1OC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,True,True,
3192.0,Toscano's Italian Kitchen - 3192,Winchester,1890,https://toscanositalianfood.com/,True,True,
nan,Toula's House Of Pizza,Rutland,1543,http://www.toulaspizzarutland.com/,True,True,
35745.0,Town House of Pizza - 35745,Westminster,1473,https://townpizzasm.com/,True,True,
107037.0,Town House Pizza & Roast Beef - 107037,Ashland,1721,http://townhousepizzaroastbeef.com/,True,True,
1069.0,Union Square Pizza & Sub - 1069,Somerville,2143,https://www.unionsquarepizzamenu.com/?utm_source=gbp,True,True,
nan,University Grill & Pizza,Boston,2215,http://ugrillboston.com/,True,True,
nan,University Pizza,Framingham,1701,https://www.24seveneatsonline.com/api/fb/b5_j_z_d,True,True,
9244.0,Veggie Crust - Brookline - 9244,Brookline,2445,https://www.vegcrust.com/,True,True,
103838.0,Veggie Crust - Somerville - 103838,Somerville,2143,http://vegcrust.com/,True,True,
nan,Veggie Crust (Kosher) - Waltham,Waltham,2453,https://vegcrust.com/,True,True,
50832.0,Venice Italian Kitchen - 50832,Arlington,2474,https://venicepizzaarlington.com/,True,True,
46876.0,Venus Pizza - 46876,Somerville,2144,https://www.venuspizzagrill.com/,True,True,
nan,Verona Pizza & Seafood,Ayer,1432,,False,False,No website
17625.0,Village Fare Pizza - 17625,Brookline,2446,http://www.villagefarepizza.com/,True,True,
nan,Village Grill And Pizzeria,Athol,1331,https://villagegrillandpizzeria.square.site/,True,True,
nan,Village Kitchen,Cambridge,2138,,False,False,No website
111830.0,Village Pizza - 111830,Shirley,1464,http://www.villagepizzaofshirley.com/,True,True,
13577.0,Village Pizza - 13577,Ashburnham,1430,https://www.villagepizzaofashburnham.com/?utm_source=gbp,True,True,
45828.0,Village Pizza & Subs - 45828,Baldwinville,1436,,False,False,No website
56466.0,Village Pizza House - 56466,Brookline,2445,https://www.villagepizzahouseonline.com/,True,True,
55802.0,Walden Italian Kitchen - 55802,Concord,1742,https://www.toasttab.com/waldenitaliankitchen,True,True,
2408.0,Waltham Pizza - 2408,Waltham,2452,http://www.walthampizza.com/,True,True,
57976.0,Watch City Grill - 57976,Waltham,2452,https://pastelariawatchcitygrill.com/,True,True,
53223.0,Wayland Pizza House - 53223,Wayland,1778,https://waylandpizza.com/,True,True,
8607.0,Wayne's Pizza - 8607,Worcester,1606,http://www.waynespizzaofworcester.com/,True,True,
19939.0,Waypoint - 19939,Cambridge,2138,http://www.waypointharvard.com/,True,True,
nan,Wayside Pizza,Sudbury,1776,https://www.waysidepizzeria.com/,True,True,
12244.0,Wellesley North End Pizza - 12244,Wellesley,2481,http://wellesleynorthendpizza.com/,True,True,
11107.0,Wellington's Pizzeria - 11107,Medford,2155,http://www.wellingtonspizzeria.com/,True,True,
44143.0,West Boylston House of Pizza - 44143,West Boylston,1583,,False,False,No website
14925.0,West Broadway Pizza & Seafood - 14925,Gardner,1440,https://westbroadwaypizza.com/,True,True,
552.0,West Newton Pizza & Grill - 552,West Newton,2465,https://www.westnewtonpizzamenu.com/?utm_source=gbp,True,True,
nan,Westford House of Pizza,Westford,1886,https://www.westfordpizza.com/,True,True,
1896.0,White Sport Pizza & Subs - 1896,Somerville,2145,http://whitesportpizza.com/,True,True,
nan,ZA ARLINGTON,Arlington,2474,https://arlington.zarestaurant.com/,True,True,
nan,Za Cambridge,CAMBRIDGE,2142,https://cambridge.zarestaurant.com/cambridge-kendall-square-cambridge-za-cambridge-food-menu,True,True,
101461.0,ZaZa Pizzeria - 101461,Somerville,2145,http://www.zazasomerville.com/,True,True,
42629.0,Zedas Pizza - 42629,Fitchburg,1420,https://zedaspizza.com/?utm_source=google,True,True,
10339.0,Zedas Pizza & Restaurant - 10339,Athol,1331,https://zedaspizzaathol.com/,True,True,
54339.0,Ziggy's - 54339,Brighton,2135,https://ziggysbrighton.com/,True,True,
